external_transaction_id,external_player_id,type,amount,currency,method,status,occurred_at,description,bank_account_origin
TX-001924,PLY-NETW-103,WITHDRAWAL,1458.50,BRL,PIX,SETTLED,2026-02-04T19:23:08Z,,PIX:shared.beta@fictibet.test
TX-001276,PLY-INCO-090,WITHDRAWAL,7455.89,BRL,PIX,SETTLED,2026-02-04T19:24:56Z,,
TX-000949,PLY-NORM-079,DEPOSIT,902.37,BRL,PIX,SETTLED,2026-02-04T20:29:23Z,,
TX-000253,PLY-NORM-024,DEPOSIT,858.50,BRL,PIX,SETTLED,2026-02-04T20:37:57Z,,
TX-000800,PLY-NORM-067,DEPOSIT,2188.01,BRL,PIX,SETTLED,2026-02-04T22:03:49Z,,
TX-000714,PLY-NORM-061,DEPOSIT,201.12,BRL,PIX,SETTLED,2026-02-04T22:24:36Z,,
TX-000496,PLY-NORM-043,DEPOSIT,328.68,BRL,PIX,SETTLED,2026-02-04T22:32:25Z,,
TX-002160,PLY-BONU-113,FREE_BET,97.91,BRL,WALLET,SETTLED,2026-02-04T23:10:27Z,Free bet promo,
TX-002111,PLY-BONU-112,CASHOUT,1358.56,BRL,PIX,SETTLED,2026-02-04T23:16:06Z,,
TX-000665,PLY-NORM-057,DEPOSIT,245.91,BRL,TED,SETTLED,2026-02-04T23:23:25Z,,
TX-000063,PLY-NORM-006,WITHDRAWAL,1610.84,BRL,PIX,SETTLED,2026-02-05T01:12:19Z,,
TX-000942,PLY-NORM-078,WITHDRAWAL,1408.33,BRL,PIX,SETTLED,2026-02-05T02:09:32Z,,
TX-002107,PLY-BONU-112,CASHOUT,1911.61,BRL,PIX,SETTLED,2026-02-05T02:49:39Z,,
TX-000052,PLY-NORM-005,DEPOSIT,823.66,BRL,PIX,SETTLED,2026-02-05T03:12:39Z,,
TX-002048,PLY-BONU-111,WITHDRAWAL,2987.06,BRL,PIX,SETTLED,2026-02-05T03:17:49Z,,
TX-001992,PLY-NETW-110,DEPOSIT,4716.38,BRL,PIX,SETTLED,2026-02-05T04:04:32Z,,PIX:shared.gamma@fictibet.test
TX-002310,PLY-BONU-115,WITHDRAWAL,1123.94,BRL,PIX,SETTLED,2026-02-05T04:17:09Z,,
TX-001935,PLY-NETW-104,DEPOSIT,3266.73,BRL,PIX,SETTLED,2026-02-05T04:48:07Z,,PIX:shared.beta@fictibet.test
TX-001976,PLY-NETW-108,DEPOSIT,2331.53,BRL,PIX,SETTLED,2026-02-05T05:01:04Z,,PIX:shared.gamma@fictibet.test
TX-001879,PLY-NETW-100,DEPOSIT,1259.25,BRL,PIX,SETTLED,2026-02-05T05:36:48Z,,PIX:shared.alpha@fictibet.test
TX-000294,PLY-NORM-026,WITHDRAWAL,1673.09,BRL,PIX,SETTLED,2026-02-05T06:25:38Z,,
TX-001957,PLY-NETW-106,DEPOSIT,2850.21,BRL,PIX,SETTLED,2026-02-05T06:49:59Z,,PIX:shared.beta@fictibet.test
TX-000061,PLY-NORM-006,DEPOSIT,141.51,BRL,PIX,SETTLED,2026-02-05T06:53:12Z,,
TX-000946,PLY-NORM-079,DEPOSIT,1740.10,BRL,PIX,SETTLED,2026-02-05T07:18:20Z,,
TX-000183,PLY-NORM-018,DEPOSIT,596.51,BRL,TED,SETTLED,2026-02-05T10:25:28Z,,
TX-000778,PLY-NORM-065,DEPOSIT,437.97,BRL,PIX,SETTLED,2026-02-05T11:50:15Z,,
TX-001224,PLY-INCO-089,DEPOSIT,619.45,BRL,TED,SETTLED,2026-02-05T12:53:56Z,,
TX-001872,PLY-NETW-100,DEPOSIT,4725.87,BRL,PIX,SETTLED,2026-02-05T13:40:24Z,,PIX:shared.alpha@fictibet.test
TX-000522,PLY-NORM-045,WITHDRAWAL,894.59,BRL,PIX,SETTLED,2026-02-05T13:56:49Z,,
TX-002030,PLY-BONU-111,BONUS,87.98,BRL,WALLET,SETTLED,2026-02-05T14:00:54Z,Bonus deposito,
TX-000097,PLY-NORM-009,WITHDRAWAL,321.61,BRL,PIX,SETTLED,2026-02-05T14:01:35Z,,
TX-002304,PLY-BONU-115,WITHDRAWAL,1297.88,BRL,PIX,SETTLED,2026-02-05T16:00:50Z,,
TX-000966,PLY-INCO-081,DEPOSIT,888.09,BRL,PIX,SETTLED,2026-02-05T17:58:48Z,,
TX-001107,PLY-INCO-085,WITHDRAWAL,2597.53,BRL,PIX,SETTLED,2026-02-05T19:13:17Z,,
TX-002373,PLY-PEP_-118,DEPOSIT,4245.75,BRL,PIX,SETTLED,2026-02-05T20:14:17Z,,
TX-000169,PLY-NORM-017,DEPOSIT,302.69,BRL,WALLET,SETTLED,2026-02-05T20:22:00Z,,
TX-001030,PLY-INCO-083,DEPOSIT,1086.82,BRL,PIX,SETTLED,2026-02-05T21:00:13Z,,
TX-000671,PLY-NORM-058,DEPOSIT,700.67,BRL,TED,SETTLED,2026-02-05T21:24:15Z,,
TX-001069,PLY-INCO-084,DEPOSIT,1431.89,BRL,TED,SETTLED,2026-02-05T21:47:04Z,,
TX-002228,PLY-BONU-114,CASHOUT,1364.77,BRL,PIX,SETTLED,2026-02-05T22:35:57Z,,
TX-001145,PLY-INCO-086,WITHDRAWAL,4443.97,BRL,PIX,SETTLED,2026-02-06T02:43:20Z,,
TX-000589,PLY-NORM-050,WITHDRAWAL,364.18,BRL,PIX,SETTLED,2026-02-06T02:47:37Z,,
TX-000633,PLY-NORM-054,DEPOSIT,2021.12,BRL,TED,SETTLED,2026-02-06T02:57:21Z,,
TX-001256,PLY-INCO-090,DEPOSIT,1099.17,BRL,PIX,SETTLED,2026-02-06T03:27:10Z,,
TX-000840,PLY-NORM-070,DEPOSIT,1195.38,BRL,PIX,SETTLED,2026-02-06T03:36:11Z,,
TX-001988,PLY-NETW-110,DEPOSIT,2706.61,BRL,PIX,SETTLED,2026-02-06T05:21:45Z,,PIX:shared.gamma@fictibet.test
TX-000478,PLY-NORM-041,DEPOSIT,696.42,BRL,PIX,SETTLED,2026-02-06T06:22:20Z,,
TX-000973,PLY-INCO-081,DEPOSIT,1383.89,BRL,TED,SETTLED,2026-02-06T08:52:12Z,,
TX-001903,PLY-NETW-102,DEPOSIT,1915.52,BRL,PIX,SETTLED,2026-02-06T08:53:13Z,,PIX:shared.alpha@fictibet.test
TX-002119,PLY-BONU-112,WITHDRAWAL,716.16,BRL,PIX,SETTLED,2026-02-06T09:12:34Z,,
TX-000049,PLY-NORM-005,DEPOSIT,719.16,BRL,PIX,SETTLED,2026-02-06T09:37:38Z,,
TX-000058,PLY-NORM-006,DEPOSIT,224.50,BRL,PIX,SETTLED,2026-02-06T09:42:53Z,,
TX-000308,PLY-NORM-028,DEPOSIT,203.07,BRL,WALLET,SETTLED,2026-02-06T10:40:58Z,,
TX-001177,PLY-INCO-088,DEPOSIT,941.18,BRL,TED,SETTLED,2026-02-06T11:58:51Z,,
TX-002232,PLY-BONU-114,CASHOUT,1656.46,BRL,PIX,SETTLED,2026-02-06T12:17:34Z,,
TX-000639,PLY-NORM-055,DEPOSIT,2461.92,BRL,PIX,SETTLED,2026-02-06T13:18:34Z,,
TX-000972,PLY-INCO-081,DEPOSIT,1230.93,BRL,PIX,SETTLED,2026-02-06T13:35:59Z,,
TX-000826,PLY-NORM-069,DEPOSIT,622.97,BRL,PIX,SETTLED,2026-02-06T13:51:25Z,,
TX-000348,PLY-NORM-031,DEPOSIT,216.88,BRL,WALLET,SETTLED,2026-02-06T15:12:37Z,,
TX-000325,PLY-NORM-029,DEPOSIT,611.29,BRL,PIX,SETTLED,2026-02-06T16:27:14Z,,
TX-002354,PLY-PEP_-117,DEPOSIT,17110.78,BRL,TED,SETTLED,2026-02-06T17:07:53Z,,
TX-002413,PLY-PEP_-120,DEPOSIT,7308.50,BRL,PIX,SETTLED,2026-02-06T19:56:37Z,,
TX-001893,PLY-NETW-101,DEPOSIT,4874.33,BRL,PIX,SETTLED,2026-02-06T22:29:14Z,,PIX:shared.alpha@fictibet.test
TX-001055,PLY-INCO-084,DEPOSIT,903.05,BRL,TED,SETTLED,2026-02-06T22:34:27Z,,
TX-000553,PLY-NORM-048,DEPOSIT,1043.53,BRL,PIX,SETTLED,2026-02-06T23:14:08Z,,
TX-000769,PLY-NORM-064,DEPOSIT,299.84,BRL,WALLET,SETTLED,2026-02-07T00:28:08Z,,
TX-001902,PLY-NETW-102,DEPOSIT,4617.23,BRL,PIX,SETTLED,2026-02-07T00:38:25Z,,PIX:shared.alpha@fictibet.test
TX-002334,PLY-PEP_-116,WITHDRAWAL,7240.71,BRL,TED,SETTLED,2026-02-07T01:02:41Z,,
TX-000514,PLY-NORM-045,DEPOSIT,1013.84,BRL,TED,SETTLED,2026-02-07T01:30:32Z,,
TX-000854,PLY-NORM-072,DEPOSIT,881.37,BRL,WALLET,SETTLED,2026-02-07T02:52:16Z,,
TX-001997,PLY-BONU-111,DEPOSIT,87.95,BRL,PIX,SETTLED,2026-02-07T02:55:51Z,,
TX-001866,PLY-NETW-099,DEPOSIT,2721.71,BRL,PIX,SETTLED,2026-02-07T03:07:37Z,,PIX:shared.alpha@fictibet.test
TX-001231,PLY-INCO-089,WITHDRAWAL,7453.10,BRL,PIX,SETTLED,2026-02-07T06:06:15Z,,
TX-000095,PLY-NORM-009,DEPOSIT,206.66,BRL,PIX,SETTLED,2026-02-07T07:39:49Z,,
TX-000131,PLY-NORM-013,DEPOSIT,1098.09,BRL,WALLET,SETTLED,2026-02-07T07:53:33Z,,
TX-000431,PLY-NORM-038,DEPOSIT,1284.41,BRL,PIX,SETTLED,2026-02-07T11:53:07Z,,
TX-000251,PLY-NORM-023,WITHDRAWAL,1004.12,BRL,PIX,SETTLED,2026-02-07T12:35:23Z,,
TX-001984,PLY-NETW-109,DEPOSIT,3129.47,BRL,PIX,SETTLED,2026-02-07T14:17:36Z,,PIX:shared.gamma@fictibet.test
TX-001930,PLY-NETW-104,DEPOSIT,2199.82,BRL,PIX,SETTLED,2026-02-07T15:02:58Z,,PIX:shared.beta@fictibet.test
TX-000094,PLY-NORM-009,DEPOSIT,1457.67,BRL,TED,SETTLED,2026-02-07T15:22:48Z,,
TX-000535,PLY-NORM-046,DEPOSIT,931.40,BRL,PIX,SETTLED,2026-02-07T15:58:48Z,,
TX-001912,PLY-NETW-103,DEPOSIT,2780.08,BRL,PIX,SETTLED,2026-02-07T17:23:28Z,,PIX:shared.beta@fictibet.test
TX-000437,PLY-NORM-038,DEPOSIT,877.28,BRL,PIX,SETTLED,2026-02-07T19:53:42Z,,
TX-000545,PLY-NORM-047,WITHDRAWAL,1652.79,BRL,PIX,SETTLED,2026-02-07T21:33:54Z,,
TX-002100,PLY-BONU-112,FREE_BET,74.45,BRL,WALLET,SETTLED,2026-02-07T23:24:24Z,Free bet promo,
TX-001876,PLY-NETW-100,DEPOSIT,1036.48,BRL,PIX,SETTLED,2026-02-08T00:47:33Z,,PIX:shared.alpha@fictibet.test
TX-002155,PLY-BONU-113,BONUS,58.06,BRL,WALLET,SETTLED,2026-02-08T01:03:25Z,Bonus deposito,
TX-001039,PLY-INCO-083,DEPOSIT,1183.41,BRL,TED,SETTLED,2026-02-08T01:30:32Z,,
TX-002338,PLY-PEP_-116,WITHDRAWAL,14748.49,BRL,TED,SETTLED,2026-02-08T02:28:46Z,,
TX-000271,PLY-NORM-025,DEPOSIT,1221.08,BRL,PIX,SETTLED,2026-02-08T03:14:57Z,,
TX-000697,PLY-NORM-059,WITHDRAWAL,267.44,BRL,PIX,SETTLED,2026-02-08T03:44:43Z,,
TX-001874,PLY-NETW-100,DEPOSIT,3524.43,BRL,PIX,SETTLED,2026-02-08T04:09:31Z,,PIX:shared.alpha@fictibet.test
TX-001116,PLY-INCO-086,DEPOSIT,780.53,BRL,PIX,SETTLED,2026-02-08T05:32:49Z,,
TX-001114,PLY-INCO-086,DEPOSIT,965.72,BRL,PIX,SETTLED,2026-02-08T05:37:06Z,,
TX-000129,PLY-NORM-013,DEPOSIT,1158.92,BRL,PIX,SETTLED,2026-02-08T07:45:12Z,,
TX-001022,PLY-INCO-083,DEPOSIT,1635.12,BRL,TED,SETTLED,2026-02-08T07:57:36Z,,
TX-000480,PLY-NORM-041,WITHDRAWAL,1128.10,BRL,PIX,SETTLED,2026-02-08T08:48:22Z,,
TX-001245,PLY-INCO-090,DEPOSIT,1171.94,BRL,WALLET,SETTLED,2026-02-08T08:49:06Z,,
TX-002339,PLY-PEP_-116,WITHDRAWAL,15320.57,BRL,TED,SETTLED,2026-02-08T10:29:53Z,,
TX-000608,PLY-NORM-052,WITHDRAWAL,309.76,BRL,PIX,SETTLED,2026-02-08T11:35:48Z,,
TX-002336,PLY-PEP_-116,WITHDRAWAL,20361.89,BRL,TED,SETTLED,2026-02-08T12:33:29Z,,
TX-001084,PLY-INCO-085,DEPOSIT,2022.63,BRL,WALLET,SETTLED,2026-02-08T13:16:48Z,,
TX-000404,PLY-NORM-036,DEPOSIT,699.04,BRL,WALLET,SETTLED,2026-02-08T13:44:20Z,,
TX-002037,PLY-BONU-111,FREE_BET,33.50,BRL,WALLET,SETTLED,2026-02-08T14:14:07Z,Free bet promo,
TX-001881,PLY-NETW-100,DEPOSIT,4298.13,BRL,PIX,SETTLED,2026-02-08T21:15:51Z,,PIX:shared.alpha@fictibet.test
TX-001404,PLY-STRU-092,WITHDRAWAL,10773.98,BRL,PIX,SETTLED,2026-02-09T00:54:03Z,,
TX-001885,PLY-NETW-100,WITHDRAWAL,7602.58,BRL,PIX,SETTLED,2026-02-09T01:20:45Z,,PIX:shared.alpha@fictibet.test
TX-000877,PLY-NORM-073,WITHDRAWAL,1637.88,BRL,PIX,SETTLED,2026-02-09T01:44:58Z,,
TX-002347,PLY-PEP_-117,DEPOSIT,7483.03,BRL,PIX,SETTLED,2026-02-09T02:34:16Z,,
TX-002343,PLY-PEP_-117,DEPOSIT,10366.82,BRL,TED,SETTLED,2026-02-09T03:17:06Z,,
TX-000376,PLY-NORM-033,DEPOSIT,1708.75,BRL,PIX,SETTLED,2026-02-09T05:22:31Z,,
TX-000451,PLY-NORM-039,DEPOSIT,720.42,BRL,TED,SETTLED,2026-02-09T07:43:48Z,,
TX-000661,PLY-NORM-057,DEPOSIT,1025.68,BRL,WALLET,SETTLED,2026-02-09T08:02:40Z,,
TX-000089,PLY-NORM-008,WITHDRAWAL,1493.38,BRL,PIX,SETTLED,2026-02-09T08:17:22Z,,
TX-000563,PLY-NORM-048,WITHDRAWAL,864.05,BRL,PIX,SETTLED,2026-02-09T08:52:16Z,,
TX-002025,PLY-BONU-111,BONUS,317.31,BRL,WALLET,SETTLED,2026-02-09T10:16:58Z,Bonus deposito,
TX-002414,PLY-PEP_-120,DEPOSIT,13111.44,BRL,PIX,SETTLED,2026-02-09T11:59:35Z,,
TX-001080,PLY-INCO-084,WITHDRAWAL,1705.23,BRL,PIX,SETTLED,2026-02-09T12:18:42Z,,
TX-001096,PLY-INCO-085,DEPOSIT,1984.66,BRL,TED,SETTLED,2026-02-09T13:24:12Z,,
TX-001214,PLY-INCO-089,DEPOSIT,1112.02,BRL,WALLET,SETTLED,2026-02-09T14:39:41Z,,
TX-001407,PLY-STRU-092,WITHDRAWAL,13407.39,BRL,PIX,SETTLED,2026-02-09T15:10:21Z,,
TX-002140,PLY-BONU-113,BONUS,279.79,BRL,WALLET,SETTLED,2026-02-09T16:07:18Z,Bonus deposito,
TX-000755,PLY-NORM-063,DEPOSIT,1636.53,BRL,PIX,SETTLED,2026-02-09T16:18:42Z,,
TX-002367,PLY-PEP_-118,DEPOSIT,14108.72,BRL,TED,SETTLED,2026-02-09T16:25:55Z,,
TX-001019,PLY-INCO-083,DEPOSIT,1614.50,BRL,WALLET,SETTLED,2026-02-09T16:34:22Z,,
TX-001251,PLY-INCO-090,DEPOSIT,998.29,BRL,TED,SETTLED,2026-02-09T17:20:14Z,,
TX-000321,PLY-NORM-029,DEPOSIT,674.59,BRL,WALLET,SETTLED,2026-02-09T18:05:21Z,,
TX-002433,PLY-PEP_-120,WITHDRAWAL,24631.60,BRL,TED,SETTLED,2026-02-09T19:46:46Z,,
TX-002113,PLY-BONU-112,CASHOUT,1913.42,BRL,PIX,SETTLED,2026-02-09T22:02:14Z,,
TX-000300,PLY-NORM-027,DEPOSIT,307.18,BRL,PIX,SETTLED,2026-02-09T23:15:40Z,,
TX-002046,PLY-BONU-111,CASHOUT,1543.60,BRL,PIX,SETTLED,2026-02-09T23:25:47Z,,
TX-002096,PLY-BONU-112,FREE_BET,65.66,BRL,WALLET,SETTLED,2026-02-09T23:27:54Z,Free bet promo,
TX-000304,PLY-NORM-028,DEPOSIT,925.35,BRL,WALLET,SETTLED,2026-02-09T23:39:25Z,,
TX-000706,PLY-NORM-060,DEPOSIT,638.84,BRL,PIX,SETTLED,2026-02-10T00:13:44Z,,
TX-002312,PLY-PEP_-116,DEPOSIT,17667.68,BRL,TED,SETTLED,2026-02-10T01:57:44Z,,
TX-002250,PLY-BONU-115,DEPOSIT,195.90,BRL,PIX,SETTLED,2026-02-10T05:41:57Z,,
TX-001002,PLY-INCO-082,WITHDRAWAL,4654.31,BRL,PIX,SETTLED,2026-02-10T05:47:30Z,,
TX-000503,PLY-NORM-044,DEPOSIT,2520.98,BRL,PIX,SETTLED,2026-02-10T12:11:53Z,,
TX-002057,PLY-BONU-112,DEPOSIT,107.52,BRL,PIX,SETTLED,2026-02-10T14:18:30Z,,
TX-000531,PLY-NORM-046,DEPOSIT,1289.02,BRL,TED,SETTLED,2026-02-10T14:55:21Z,,
TX-002350,PLY-PEP_-117,DEPOSIT,11675.64,BRL,TED,SETTLED,2026-02-10T15:18:19Z,,
TX-000176,PLY-NORM-017,WITHDRAWAL,1097.77,BRL,PIX,SETTLED,2026-02-10T15:22:22Z,,
TX-002397,PLY-PEP_-119,DEPOSIT,19605.72,BRL,PIX,SETTLED,2026-02-10T15:27:06Z,,
TX-001882,PLY-NETW-100,DEPOSIT,1547.91,BRL,PIX,SETTLED,2026-02-10T17:21:39Z,,PIX:shared.alpha@fictibet.test
TX-001016,PLY-INCO-083,DEPOSIT,918.92,BRL,TED,SETTLED,2026-02-10T20:18:52Z,,
TX-001859,PLY-STRU-098,WITHDRAWAL,6808.49,BRL,PIX,SETTLED,2026-02-10T21:15:32Z,,
TX-001079,PLY-INCO-084,WITHDRAWAL,5718.72,BRL,PIX,SETTLED,2026-02-10T23:49:14Z,,
TX-001005,PLY-INCO-082,WITHDRAWAL,6526.89,BRL,PIX,SETTLED,2026-02-11T03:25:23Z,,
TX-000486,PLY-NORM-042,DEPOSIT,731.71,BRL,PIX,SETTLED,2026-02-11T04:01:44Z,,
TX-002122,PLY-BONU-112,WITHDRAWAL,1929.49,BRL,PIX,SETTLED,2026-02-11T05:21:53Z,,
TX-001901,PLY-NETW-102,DEPOSIT,642.19,BRL,PIX,SETTLED,2026-02-11T05:40:40Z,,PIX:shared.alpha@fictibet.test
TX-002210,PLY-BONU-114,BONUS,78.65,BRL,WALLET,SETTLED,2026-02-11T06:08:24Z,Bonus deposito,
TX-000375,PLY-NORM-033,DEPOSIT,353.16,BRL,WALLET,SETTLED,2026-02-11T06:54:56Z,,
TX-002400,PLY-PEP_-119,DEPOSIT,2501.71,BRL,PIX,SETTLED,2026-02-11T09:00:34Z,,
TX-000850,PLY-NORM-071,DEPOSIT,1704.36,BRL,WALLET,SETTLED,2026-02-11T10:52:13Z,,
TX-000763,PLY-NORM-064,DEPOSIT,300.58,BRL,TED,SETTLED,2026-02-11T12:48:59Z,,
TX-001955,PLY-NETW-106,DEPOSIT,3961.04,BRL,PIX,SETTLED,2026-02-11T12:50:41Z,,PIX:shared.beta@fictibet.test
TX-002154,PLY-BONU-113,BONUS,353.03,BRL,WALLET,SETTLED,2026-02-11T13:00:20Z,Bonus deposito,
TX-000115,PLY-NORM-011,WITHDRAWAL,1181.85,BRL,PIX,SETTLED,2026-02-11T14:10:50Z,,
TX-001029,PLY-INCO-083,DEPOSIT,1797.83,BRL,PIX,SETTLED,2026-02-11T16:24:54Z,,
TX-002085,PLY-BONU-112,BONUS,367.68,BRL,WALLET,SETTLED,2026-02-11T18:41:18Z,Bonus deposito,
TX-000109,PLY-NORM-011,DEPOSIT,859.38,BRL,TED,SETTLED,2026-02-11T19:48:53Z,,
TX-002123,PLY-BONU-112,WITHDRAWAL,559.50,BRL,PIX,SETTLED,2026-02-11T21:31:01Z,,
TX-002218,PLY-BONU-114,BONUS,466.98,BRL,WALLET,SETTLED,2026-02-11T21:42:20Z,Bonus deposito,
TX-000124,PLY-NORM-012,DEPOSIT,540.76,BRL,PIX,SETTLED,2026-02-11T22:27:11Z,,
TX-000649,PLY-NORM-056,DEPOSIT,160.18,BRL,TED,SETTLED,2026-02-11T22:33:19Z,,
TX-001700,PLY-STRU-097,DEPOSIT,915.78,BRL,PIX,SETTLED,2026-02-11T23:00:18Z,,
TX-001703,PLY-STRU-097,DEPOSIT,907.63,BRL,PIX,SETTLED,2026-02-11T23:00:18Z,,
TX-002127,PLY-BONU-112,WITHDRAWAL,1440.85,BRL,PIX,SETTLED,2026-02-11T23:00:47Z,,
TX-001176,PLY-INCO-088,DEPOSIT,1897.99,BRL,TED,SETTLED,2026-02-11T23:37:58Z,,
TX-001701,PLY-STRU-097,DEPOSIT,866.02,BRL,TED,SETTLED,2026-02-11T23:48:18Z,,
TX-002006,PLY-BONU-111,DEPOSIT,74.03,BRL,PIX,SETTLED,2026-02-11T23:54:25Z,,
TX-001709,PLY-STRU-097,DEPOSIT,834.10,BRL,TED,SETTLED,2026-02-12T00:04:18Z,,
TX-000482,PLY-NORM-041,WITHDRAWAL,1910.46,BRL,PIX,SETTLED,2026-02-12T01:07:14Z,,
TX-001704,PLY-STRU-097,DEPOSIT,927.13,BRL,TED,SETTLED,2026-02-12T01:59:18Z,,
TX-001707,PLY-STRU-097,DEPOSIT,739.39,BRL,TED,SETTLED,2026-02-12T02:12:18Z,,
TX-001702,PLY-STRU-097,DEPOSIT,673.93,BRL,PIX,SETTLED,2026-02-12T02:22:18Z,,
TX-001255,PLY-INCO-090,DEPOSIT,1589.32,BRL,TED,SETTLED,2026-02-12T03:24:03Z,,
TX-001705,PLY-STRU-097,DEPOSIT,419.30,BRL,PIX,SETTLED,2026-02-12T03:58:18Z,,
TX-001127,PLY-INCO-086,DEPOSIT,1563.05,BRL,TED,SETTLED,2026-02-12T06:25:05Z,,
TX-000223,PLY-NORM-021,DEPOSIT,325.14,BRL,PIX,SETTLED,2026-02-12T07:31:56Z,,
TX-001706,PLY-STRU-097,DEPOSIT,811.85,BRL,TED,SETTLED,2026-02-12T07:45:18Z,,
TX-001167,PLY-INCO-087,WITHDRAWAL,5092.88,BRL,PIX,SETTLED,2026-02-12T08:27:00Z,,
TX-001158,PLY-INCO-087,DEPOSIT,2477.11,BRL,PIX,SETTLED,2026-02-12T08:47:44Z,,
TX-000705,PLY-NORM-060,DEPOSIT,2048.44,BRL,PIX,SETTLED,2026-02-12T09:07:08Z,,
TX-002306,PLY-BONU-115,WITHDRAWAL,1123.30,BRL,PIX,SETTLED,2026-02-12T10:57:45Z,,
TX-000827,PLY-NORM-069,DEPOSIT,174.89,BRL,WALLET,SETTLED,2026-02-12T11:26:52Z,,
TX-001622,PLY-STRU-095,DEPOSIT,477.02,BRL,TED,SETTLED,2026-02-12T14:11:17Z,,
TX-000042,PLY-NORM-004,WITHDRAWAL,1335.60,BRL,PIX,SETTLED,2026-02-12T14:22:07Z,,
TX-001621,PLY-STRU-095,DEPOSIT,427.02,BRL,TED,SETTLED,2026-02-12T14:51:17Z,,
TX-000672,PLY-NORM-058,DEPOSIT,672.57,BRL,PIX,SETTLED,2026-02-12T14:52:28Z,,
TX-001624,PLY-STRU-095,DEPOSIT,669.15,BRL,TED,SETTLED,2026-02-12T15:01:17Z,,
TX-002238,PLY-BONU-114,CASHOUT,1643.18,BRL,PIX,SETTLED,2026-02-12T15:21:18Z,,
TX-001623,PLY-STRU-095,DEPOSIT,429.48,BRL,PIX,SETTLED,2026-02-12T15:29:17Z,,
TX-001708,PLY-STRU-097,DEPOSIT,447.77,BRL,PIX,SETTLED,2026-02-12T15:37:18Z,,
TX-001799,PLY-STRU-098,DEPOSIT,792.89,BRL,PIX,SETTLED,2026-02-12T16:40:02Z,,
TX-001802,PLY-STRU-098,DEPOSIT,690.90,BRL,TED,SETTLED,2026-02-12T16:51:02Z,,
TX-001801,PLY-STRU-098,DEPOSIT,544.40,BRL,PIX,SETTLED,2026-02-12T16:59:02Z,,
TX-001807,PLY-STRU-098,DEPOSIT,832.44,BRL,PIX,SETTLED,2026-02-12T17:02:02Z,,
TX-001633,PLY-STRU-095,DEPOSIT,597.95,BRL,PIX,SETTLED,2026-02-12T17:37:17Z,,
TX-001808,PLY-STRU-098,DEPOSIT,496.08,BRL,PIX,SETTLED,2026-02-12T17:59:02Z,,
TX-001800,PLY-STRU-098,DEPOSIT,505.83,BRL,TED,SETTLED,2026-02-12T19:05:02Z,,
TX-002230,PLY-BONU-114,CASHOUT,990.40,BRL,PIX,SETTLED,2026-02-12T20:07:46Z,,
TX-001629,PLY-STRU-095,DEPOSIT,800.25,BRL,PIX,SETTLED,2026-02-12T20:11:17Z,,
TX-001939,PLY-NETW-104,WITHDRAWAL,7973.59,BRL,PIX,SETTLED,2026-02-12T20:50:18Z,,PIX:shared.beta@fictibet.test
TX-001810,PLY-STRU-098,DEPOSIT,479.94,BRL,PIX,SETTLED,2026-02-12T20:59:02Z,,
TX-001947,PLY-NETW-105,WITHDRAWAL,2400.54,BRL,PIX,SETTLED,2026-02-12T21:23:00Z,,PIX:shared.beta@fictibet.test
TX-001626,PLY-STRU-095,DEPOSIT,467.37,BRL,TED,SETTLED,2026-02-12T21:23:17Z,,
TX-000683,PLY-NORM-058,DEPOSIT,1571.34,BRL,PIX,SETTLED,2026-02-12T21:55:32Z,,
TX-001625,PLY-STRU-095,DEPOSIT,437.73,BRL,PIX,SETTLED,2026-02-12T22:22:17Z,,
TX-001803,PLY-STRU-098,DEPOSIT,839.88,BRL,PIX,SETTLED,2026-02-12T22:34:02Z,,
TX-001806,PLY-STRU-098,DEPOSIT,882.79,BRL,TED,SETTLED,2026-02-12T22:55:02Z,,
TX-001805,PLY-STRU-098,DEPOSIT,770.52,BRL,TED,SETTLED,2026-02-12T23:34:02Z,,
TX-001816,PLY-STRU-098,DEPOSIT,753.27,BRL,TED,SETTLED,2026-02-12T23:47:02Z,,
TX-002149,PLY-BONU-113,BONUS,390.81,BRL,WALLET,SETTLED,2026-02-12T23:53:14Z,Bonus deposito,
TX-001815,PLY-STRU-098,DEPOSIT,852.20,BRL,PIX,SETTLED,2026-02-12T23:55:02Z,,
TX-000036,PLY-NORM-004,DEPOSIT,2877.39,BRL,PIX,SETTLED,2026-02-13T01:07:47Z,,
TX-000944,PLY-NORM-079,DEPOSIT,1021.58,BRL,WALLET,SETTLED,2026-02-13T01:23:43Z,,
TX-001627,PLY-STRU-095,DEPOSIT,530.14,BRL,PIX,SETTLED,2026-02-13T01:46:17Z,,
TX-001630,PLY-STRU-095,DEPOSIT,975.75,BRL,TED,SETTLED,2026-02-13T02:17:17Z,,
TX-000918,PLY-NORM-077,DEPOSIT,915.27,BRL,TED,SETTLED,2026-02-13T02:25:53Z,,
TX-001634,PLY-STRU-095,DEPOSIT,483.33,BRL,PIX,SETTLED,2026-02-13T02:49:17Z,,
TX-002026,PLY-BONU-111,BONUS,472.74,BRL,WALLET,SETTLED,2026-02-13T03:13:05Z,Bonus deposito,
TX-001804,PLY-STRU-098,DEPOSIT,733.69,BRL,PIX,SETTLED,2026-02-13T03:35:02Z,,
TX-001812,PLY-STRU-098,DEPOSIT,938.14,BRL,PIX,SETTLED,2026-02-13T03:39:02Z,,
